id,name,lat,lon,alt
13168284391,Street Unknown road,50.8844578,4.6778381,11.47
13168284392,Street Unknown road,50.8843415,4.6777727,35.68
13168284395,Street Unknown road,50.8844751,4.6778928,5.54
13168284482,Street Unknown road,50.8843122,4.6777968,39.52
13168284370,Street Unknown road,50.884266,4.6778869,20.05
13168284488,Street Unknown road,50.8842857,4.6778232,14.15
13168284478,Street Unknown road,50.8842444,4.6780013,13.24
13168284401,Street Unknown road,50.8841972,4.6783308,36.8
3319275667,Street Sellekensstraat,50.8842461,4.678019,13.22
13168284477,Street Unknown road,50.8842375,4.6780593,21.83
13168284338,Street Unknown road,50.8844596,4.6780178,39.91
13168284354,Street Unknown road,50.8844458,4.6781642,30.62
13168284389,Street Unknown road,50.8844703,4.6779154,35.74
369662292,Street Unknown road,50.8846604,4.6794013,9.68
13071759568,Street Unknown road,50.885002,4.6801666,47.2
13168284366,Street Unknown road,50.8845971,4.6786653,44.91
369661403,Street Unknown road,50.8847423,4.6787273,42.71
13168284371,Street Unknown road,50.884419,4.6782647,20.86
1570157750,Street Unknown road,50.8680597,4.669159,20.43
13201574148,Street Unknown road,50.8683218,4.6703705,25.6
71364805,Street Groeneweg,50.8762182,4.6625499,6.99
12926204564,Street Vogelzang,50.875325,4.6639617,47.55
1917127280,Street Unknown road,50.8728408,4.659092,49.87
12926212545,Street Unknown road,50.8735746,4.6589917,6.34
11328064028,Street Unknown road,50.8719865,4.6565348,22.4
3319772156,Street Unknown road,50.872235,4.65559,16.51
2670675454,Intersection Bertemstraat & Unknown road,50.86939,4.653506,9.59
1151738545,Street Bremstraat,50.8701526,4.6514021,36.76
13159559971,Street Unknown road,50.8701215,4.6513309,15.88
2633552275,Street Buurtweg 37,50.870001,4.651157,43.26
181298410,Street Tervuursesteenweg,50.8699692,4.6508115,16.47
1115714216,Street Mijlboomweg,50.8716661,4.6544036,14.72
5125046109,Street Unknown road,50.8709836,4.6527414,27.2
12823542218,Street Unknown road,50.8701784,4.651631,41.37
13131829919,Street Unknown road,50.8719378,4.6630379,28.5
5499812255,Street Unknown road,50.8761011,4.6679158,37.47
9683191310,Street Unknown road,50.8762386,4.6679568,24.97
13062366195,Street Unknown road,50.8760135,4.6685035,13.68
13062366187,Street Unknown road,50.8759712,4.6682842,7.46
13128779726,Street Unknown road,50.8760771,4.6679326,31.19
9683199641,Street Terbankstraat,50.8762187,4.6688701,42.42
12867222186,Street Unknown road,50.874561,4.6677564,16.32
2059991255,Street Unknown road,50.8745257,4.6678234,36.15
5200443655,Intersection Rotonde Vogelzang & Unknown road,50.8765242,4.66811,46.77
6398961936,Street Unknown road,50.8769938,4.669077,34.35
5499796197,Street Unknown road,50.8767728,4.6681695,46.56
7543898645,Street Unknown road,50.8774483,4.6696961,34.15
7544455606,Street Unknown road,50.8774331,4.6696928,21.89
7543898646,Street Unknown road,50.8774642,4.6696992,27.53
12066059984,Street Unknown road,50.8775603,4.6695962,36.69
12033697779,Street -> -> -> SPOED <- <- <-,50.8772636,4.6705343,41.19
12033697776,Street Kiss & Ride SPOED,50.8772178,4.6707348,6.86
12033697826,Street Spoed - Emergency,50.877137,4.6710092,45.56
9613411531,Street Unknown road,50.8779177,4.6686994,27.29
11423529875,Intersection level 3 & Unknown road,50.8782863,4.6691181,12.64
11482680118,Intersection Unknown road & Blauwe straat (level 4),50.8785186,4.6694146,17.85
11482680112,Intersection Unknown road & Blauwe straat (level 4),50.8785827,4.6695443,29.02
4823078326,Street Unknown road,50.8789735,4.6708656,41.63
11394207038,Street Unknown road,50.8782175,4.6703151,10.02
12066028650,Street Unknown road,50.8777756,4.6692975,42.75
12066028659,Street Unknown road,50.8776889,4.6693825,10.57
12066059981,Street Unknown road,50.8776158,4.6694006,7.48
11394207040,Street Unknown road,50.8782972,4.670488,34.81
5998572473,Intersection Gele (level 1) & Unknown road,50.878458,4.6707843,35.23
6914816063,Intersection Unknown road & West Toegang (Plateau level 2),50.8768064,4.6681279,25.29
11192825302,Street Unknown road,50.8780819,4.6723814,43.95
11192825273,Street Groene straat (level 1),50.8781958,4.6723323,19.94
12033697773,Street Kiss & Ride SPOED,50.876919,4.6711116,11.81
1469753842,Street Unknown road,50.8779638,4.6733668,9.28
12888890623,Street Herestraat - Ring Zuid,50.8784063,4.6753179,16.19
3408538132,Street Unknown road,50.8804338,4.6762751,36.54
1469661914,Street Unknown road,50.8791687,4.6756193,7.41
5999923332,Street Unknown road,50.879036,4.6751966,35.75
1469662060,Street Unknown road,50.8784536,4.6742379,35.68
13310931833,Street Unknown road,50.8781712,4.6748641,16.96
9683199916,Street Unknown road,50.8803966,4.6766417,34.19
1126108488,Street Lüdenscheidsingel,50.8896742,4.6988859,12.1
2026713150,Street Unknown road,50.8891122,4.6918388,48.44
11280891443,Street Nieuwe Mechelsesteenweg,50.8890374,4.6919495,10.53
2960227167,Street Nieuwe Mechelsesteenweg,50.8901132,4.691581,40.89
13309445660,Street Unknown road,50.8892868,4.6919512,25.44
13309445662,Street Unknown road,50.8893072,4.6920635,27.01
2026713057,Street Unknown road,50.8891609,4.6921315,22.3
2977534453,Street 's-Hertogenwijngaard,50.8881695,4.6921275,34.0
2977534466,Street Unknown road,50.8882161,4.6921231,24.46
2026713090,Street Unknown road,50.8885189,4.6922004,32.51
2977534399,Intersection 's-Hertogenwijngaard & Unknown road,50.8878155,4.6921583,44.51
2977534376,Street Unknown road,50.8877365,4.6919179,12.79
2977534396,Street Unknown road,50.8877985,4.6919445,22.4
2977534442,Street Unknown road,50.8881255,4.6920709,37.42
2987876749,Street Unknown road,50.8873003,4.6909063,41.83
2634267753,Street Unknown road,50.8868663,4.6912503,22.09
2987876789,Street Unknown road,50.8876611,4.6901035,15.58
9683199930,Street Unknown road,50.881176,4.6740044,38.34
7578782458,Street Unknown road,50.8812248,4.6736915,37.91
5996027133,Street Unknown road,50.8811846,4.6738989,6.35
9683199937,Street Unknown road,50.8811706,4.6744349,45.16
60479017,Intersection Herestraat - Ring Noord & Unknown road,50.881122,4.673885,40.74
13409539026,Street Unknown road,50.8801028,4.674618,47.95
9000868483,Street Unknown road,50.8801714,4.6746729,30.99
11192825322,Street Unknown road,50.8802,4.67478,25.52
12033055284,Street Bruine straat (level L1),50.8802189,4.6748476,20.09
1428278077,Street Unknown road,50.8804056,4.6772863,6.81
673375404,Street Unknown road,50.8803452,4.6773344,25.95
12039430619,Street Unknown road,50.8797652,4.6752773,36.45
6819462608,Street Unknown road,50.8797516,4.675231,12.52
11192825243,Street Unknown road,50.8797786,4.6757391,32.79
10253062792,Street Herestraat - Ring Noord,50.8801722,4.677938,6.99
3660306657,Street Unknown road,50.882614,4.6802331,39.48
12258404567,Street Unknown road,50.8831514,4.6800284,37.92
7375920946,Street Unknown road,50.8829132,4.6796152,6.12
7375920959,Street Unknown road,50.8822363,4.6788883,34.5
9241327813,Street Sellekensstraat,50.883918,4.6775021,35.62
1948119342,Street Unknown road,50.8818877,4.6761561,14.35
7603239934,Street Unknown road,50.8813401,4.6767896,49.48
7578784523,Street Unknown road,50.88227,4.6741035,23.42
5998386906,Street Unknown road,50.8821694,4.6735605,43.31
7553632337,Street Unknown road,50.882282,4.6751138,36.68
7553632338,Street Unknown road,50.8823434,4.6751312,34.04
6184473659,Street Unknown road,50.8829829,4.6737695,16.43
7553632302,Street Unknown road,50.8827584,4.6729841,38.67
7553616355,Street Unknown road,50.8831574,4.6736803,21.09
6184473656,Street Unknown road,50.8833842,4.6747958,34.67
1930796935,Street Unknown road,50.8838964,4.6750265,12.7
1930796921,Street Unknown road,50.883763,4.6749541,42.56
9974442254,Street Rennes-Singel,50.8813982,4.6823259,22.34
12068278236,Street Unknown road,50.8814715,4.679848,22.49
12258404579,Street Unknown road,50.8824852,4.6804967,39.72
12258404572,Street Unknown road,50.8832479,4.680581,30.04
5942526831,Intersection Duinberglaan & Unknown road,50.8619693,4.7040786,10.68
5931336484,Street Unknown road,50.8620586,4.7040942,48.78
5934114757,Street Unknown road,50.8619711,4.7055164,29.55
7291256497,Intersection Withoflaan & Unknown road,50.8615501,4.7064608,15.77
7274997718,Street Unknown road,50.8613645,4.7062415,40.92
7403380152,Street Pakenstraat,50.8610875,4.7072098,35.2
7872953195,Street Unknown road,50.8611385,4.7069413,11.3
7403380154,Street Unknown road,50.86099,4.7072266,23.51
5838249808,Street Unknown road,50.8607044,4.7077035,41.08
10856277891,Street Unknown road,50.8607326,4.707656,23.43
7116558395,Street Unknown road,50.8607674,4.7075533,46.71
7300288165,Intersection Parkdallaan & Unknown road,50.8625815,4.7046801,8.8
7300288158,Street Unknown road,50.862637,4.7045782,14.01
7300347969,Street Unknown road,50.8627402,4.7041926,49.02
5933796295,Intersection Duinberglaan & Unknown road,50.861968,4.7037876,43.59
5942526835,Street Unknown road,50.8618657,4.7037573,43.54
249672847,Street Unknown road,50.8471454,4.6488733,47.06
1179243390,Street Putstraat,50.8466134,4.6482391,41.71
249672191,Street Unknown road,50.8423067,4.6484158,8.23
12409851505,Street Dijlepad,50.8419546,4.6477795,12.66
1179243069,Street Unknown road,50.842506,4.6487472,10.94
249672178,Street Veeweide,50.8429399,4.6481633,11.53
3473002354,Street Unknown road,50.8522875,4.6567412,30.77
3473002336,Street Unknown road,50.8520588,4.6576632,45.13
3473002331,Street Unknown road,50.8520107,4.6571165,45.14
3473002337,Street Unknown road,50.8520939,4.6578994,16.72
3473002372,Street Unknown road,50.8524827,4.658261,23.41
8907129867,Street Unknown road,50.8522761,4.6579073,13.8
3474781277,Street Unknown road,50.8522122,4.6586867,34.06
3473002343,Street Unknown road,50.8521669,4.6579402,21.75
10750261581,Street Unknown road,50.8524398,4.6584302,36.35
146864320,Street Unknown road,50.8571455,4.6405478,48.41
4684155277,Street Unknown road,50.8572921,4.6452145,8.72
1179042807,Street Unknown road,50.8515401,4.6498899,16.51
71347668,Street Nijvelsebaan,50.8470091,4.6467665,39.82
1179042852,Street Unknown road,50.84738,4.6468226,12.24
2923709424,Street Unknown road,50.8476927,4.6485543,7.66
489446444,Intersection Vloedgracht & Unknown road,50.8492178,4.6431432,21.03
10681785763,Street Unknown road,50.8491949,4.6431613,44.08
7114429970,Street Unknown road,50.8564803,4.6372949,26.5
78273611,Street Paardenstraat,50.8553405,4.634783,25.64
489447385,Street Korbeek-Dijle Wegel,50.8562891,4.6307353,15.57
78278925,Street Bertemseweg,50.8526565,4.6333179,24.64
78275404,Street Brede Weg,50.8529801,4.6320733,34.42
549793427,Street Unknown road,50.8615062,4.65095,44.14
11150047365,Street Doleegstraat,50.8610986,4.6500803,12.58
13228018537,Street Unknown road,50.8609436,4.6495008,48.67
13228583120,Street Unknown road,50.8607497,4.6525358,32.81
7495079523,Street Toverberg,50.8613778,4.6550655,24.15
13228582940,Street Toverberg,50.8605275,4.6513444,11.89
549778280,Street Marie Popelinlaan,50.8599416,4.6519727,26.09
7385596234,Street Unknown road,50.8596967,4.6521424,25.44
13228583285,Street Unknown road,50.8600437,4.65215,26.68
13228583169,Street Unknown road,50.8607434,4.655517,33.18
549778292,Street Toverberg,50.8584717,4.6528075,27.42
550045217,Street Bredeweg,50.8569615,4.6501303,43.09
1000648987,Street Antonia van Roesmaelelaan,50.8588775,4.6538342,19.26
549778310,Street Antonia van Roesmaelelaan,50.8588925,4.6537707,43.28
13228583157,Street Unknown road,50.8595297,4.6542589,8.15
1406314230,Street Toverberg,50.8592468,4.6528133,37.32
11472774962,Street Toverberg,50.8593996,4.6529533,25.23
13228627158,Street Unknown road,50.8594301,4.653094,13.92
13228627157,Street Unknown road,50.8593681,4.6529539,5.76
11185914600,Street Gaston Geenslaan,50.8645467,4.6644068,13.21
13074844039,Street Dorpsstraat,50.8344577,4.6619914,23.59
11229852838,Street Bogaardenstraat,50.8347962,4.6510957,34.37
59639578,Street Ophemstraat,50.8258643,4.6505287,45.03
2989017418,Street Unknown road,50.8260112,4.6515548,34.9
2989023747,Street Unknown road,50.8264036,4.651644,26.17
12206897177,Street Ophemstraat,50.8293253,4.6487482,8.86
266116218,Street Leibeekstraat,50.8272681,4.6490453,42.1
2642369115,Street Unknown road,50.8332696,4.6544342,9.99
11451932585,Street Korbeekdamstraat,50.8340647,4.6544164,13.29
9835672454,Street Unknown road,50.8255888,4.6589368,5.9
9835672469,Street Unknown road,50.8266489,4.6563543,32.5
4476351487,Street Waversebaan,50.8160464,4.651713,44.94
1214317436,Street Waversebaan,50.8156212,4.6514529,20.3
59639580,Street Ophemstraat,50.8239126,4.6513633,42.18
7663143352,Street Unknown road,50.818052,4.6717006,21.22
78238204,Intersection Sint-Joris-Weertstraat & Unknown road,50.817075,4.6707968,15.61
12981915966,Street Unknown road,50.8209857,4.6650721,11.85
12981915967,Street Unknown road,50.8208397,4.6655587,13.87
12981915992,Street Unknown road,50.8207841,4.6656534,21.12
12981915994,Street Unknown road,50.8205852,4.6659286,8.56
8154758343,Street Unknown road,50.8214889,4.6667702,16.08
8154750133,Street Unknown road,50.8210241,4.6670679,17.41
3319859676,Street Unknown road,50.8153676,4.6549569,30.7
11450069904,Street J. Scheepmansstraat,50.8157505,4.6561873,17.98
12982021121,Street Voetweg 39,50.8158578,4.6525229,8.86
12982021115,Street Unknown road,50.8161918,4.652803,44.03
12981915980,Street Unknown road,50.8195945,4.6641283,36.73
11278118969,Street Unknown road,50.8203994,4.665679,46.61
12982005420,Street Unknown road,50.8201294,4.6655246,10.42
4622408668,Street J. Scheepmansstraat,50.8151761,4.6610883,48.11
5130714789,Street Unknown road,50.8079809,4.6683048,19.63
4842646032,Street Kaubergstraat,50.8083127,4.6630822,28.01
1494297778,Street Unknown road,50.808724,4.6629323,37.59
1068192454,Street Unknown road,50.8081392,4.6649015,37.38
1068192599,Street Unknown road,50.8081889,4.6646942,15.39
12299138214,Street Weertse Dreef,50.8058323,4.6638088,28.59
5236719398,Street Unknown road,50.8057988,4.6651279,38.08
1068192434,Street Unknown road,50.8076147,4.6633431,5.11
1494297759,Street Unknown road,50.8080493,4.6640249,23.05
4476046435,Street Unknown road,50.8081325,4.6634096,17.38
4476046432,Street Unknown road,50.80802,4.6645372,16.92
5130714760,Street Unknown road,50.808806,4.6661039,36.95
4842645812,Street Hazeveldstraat,50.8109872,4.661124,43.58
2800071058,Street Sint-Joris-Weertstraat,50.8188918,4.6728193,15.4
2800071059,Street Unknown road,50.8189012,4.6731043,11.91
771809542,Street Unknown road,50.8164054,4.6712916,29.92
7663112560,Street Unknown road,50.8160688,4.6715605,38.75
7663112561,Street Unknown road,50.8160709,4.671593,16.46
1920613970,Street Unknown road,50.8168701,4.6732449,45.45
9985903357,Street Unknown road,50.8207413,4.6753042,12.27
7578465719,Street Unknown road,50.8148564,4.7073398,10.69
4558317350,Street Unknown road,50.811458,4.7037645,41.71
774051930,Street Unknown road,50.8089166,4.7002997,23.7
9685493417,Street Unknown road,50.8006351,4.6949843,8.54
1497900505,Street Unknown road,50.8035391,4.6912908,29.36
1369010582,Street Unknown road,50.8022166,4.684065,25.57
6541735426,Street Unknown road,50.7987978,4.6851035,22.29
7166315631,Street Unknown road,50.8028949,4.6869833,15.33
9507849632,Street Unknown road,50.7989404,4.6890306,18.19
262689618,Street Sint-Joris-Weertstraat,50.7931064,4.6964034,17.33
4594206271,Street Warandedreef,50.791715,4.7015912,41.83
11427294276,Street Sint-Joris-Weertstraat,50.7941634,4.700222,33.04
899272836,Street Unknown road,50.7969224,4.7021355,43.8
774069126,Street Unknown road,50.7980574,4.7049203,7.93
1259978556,Street Unknown road,50.7992864,4.7058335,24.84
1259978527,Street Unknown road,50.7997148,4.706693,44.1
2261254225,Street Unknown road,50.8003162,4.70693,36.49
1363417162,Street Unknown road,50.7961439,4.6929158,33.59
1363417227,Street Unknown road,50.7988172,4.6938118,17.34
6964173811,Street Unknown road,50.7974709,4.6854482,42.15
898979023,Street Unknown road,50.7960247,4.6861974,17.06
9507849622,Street Unknown road,50.7972315,4.6870941,22.23
898980130,Street Unknown road,50.7937521,4.6909281,49.42
4476046356,Street Unknown road,50.7919373,4.6937705,35.82
4861482900,Street Grezstraat,50.7905578,4.6932356,19.14
3319853339,Street Unknown road,50.792602,4.692132,44.14
1073840455,Street Unknown road,50.795651,4.6903137,21.31
11472841051,Street Unknown road,50.8011487,4.707487,26.34
5235945802,Street Unknown road,50.8035041,4.691726,32.17
1297354438,Street Unknown road,50.8093785,4.7049812,15.24
875452743,Street Unknown road,50.8083617,4.7076057,48.32
4474851535,Street Unknown road,50.8082759,4.7076812,41.83
4558317364,Street Unknown road,50.8083675,4.7067287,36.46
774051941,Street Unknown road,50.8084296,4.7010075,6.36
5235945808,Street Unknown road,50.8039909,4.690676,24.36
8603338712,Street Unknown road,50.8048478,4.6869378,37.01
1369010592,Street Unknown road,50.8031794,4.6842129,28.54
2387514054,Street Kleine Dreef,50.8003402,4.6810485,26.03
774073663,Street Unknown road,50.794717,4.683526,44.24
5236719383,Street Nethense baan,50.7940037,4.6823524,44.76
4558317181,Street Unknown road,50.7940926,4.6815048,44.32
5046121583,Street Unknown road,50.7957931,4.6800795,10.99
5046121588,Street Walendreef,50.7959864,4.6784659,8.74
7166315628,Street Unknown road,50.8042518,4.6857088,7.07
771809314,Street Kleine Dreef,50.8021156,4.6746024,34.4
1068143722,Street Jamaicadreef,50.7994122,4.6746178,39.53
778894515,Street August Denteneerpad,50.8018984,4.6734518,28.36
4477009640,Street Unknown road,50.8026514,4.6740217,16.05
778894517,Intersection August Denteneerpad & Unknown road,50.8027193,4.6750554,13.69
1369010623,Street Unknown road,50.8037897,4.6732181,23.97
1369010627,Street Unknown road,50.8037822,4.6723021,45.83
1068165956,Street Unknown road,50.8020686,4.6699155,22.4
1068165949,Street Unknown road,50.8021921,4.6705947,10.34
5046121606,Street Unknown road,50.8028031,4.6676727,35.39
5130714746,Street Unknown road,50.8063392,4.6669389,46.0
5130714776,Street Unknown road,50.806567,4.6662826,42.01
2425149284,Street Unknown road,50.8050688,4.6645758,14.45
1497900556,Street Unknown road,50.8048477,4.6653485,15.37
2788994289,Street Unknown road,50.8047248,4.6651213,40.82
1151351847,Street Unknown road,50.804239,4.6632681,34.08
1380799100,Street Unknown road,50.805111,4.6631511,44.0
2788994249,Street Herculesdreef,50.8009154,4.6669524,35.43
1314371762,Street Unknown road,50.8019905,4.6662888,43.07
1497900582,Street Unknown road,50.8052517,4.6655752,36.79
2291290003,Street Unknown road,50.8032286,4.6714147,24.11
1102900115,Street Unknown road,50.8036289,4.6719365,39.25
778894522,Street August Denteneerpad,50.8046696,4.6786045,49.41
5146612903,Street Unknown road,50.8225728,4.7015742,12.29
1139577873,Intersection Rooikapelstraat & Margrietenpad,50.816474,4.7064819,29.78
10258016233,Street Naamsesteenweg,50.8247747,4.7020915,22.89
12215675850,Street Lijstersstraat,50.8250742,4.7037838,35.01
11185914587,Street Gaston Geenslaan,50.8646541,4.6641548,39.86
1115714160,Street Unknown road,50.8751738,4.6575615,25.31
86088399,Street Unknown road,50.8662042,4.6508038,17.98
11514245261,Street Unknown road,50.8632806,4.6488541,47.03
13131829923,Street Unknown road,50.8718974,4.6631845,21.31
13201574147,Street Unknown road,50.8683099,4.6704072,40.44
2938929911,Street Unknown road,50.8832437,4.6972058,38.5
2670556657,Street Mercatorpad,50.8829433,4.6971116,22.24
3115488673,Street Unknown road,50.8823553,4.6987912,38.12
85817968,Intersection Lei & Mechelsestraat,50.8822925,4.698767,28.84
3201523896,Intersection Halvestraat & Unknown road,50.8832661,4.697163,37.55
2937416087,Street Unknown road,50.8832991,4.6970997,48.96
1100568881,Street Unknown road,50.8832314,4.6992625,32.21
1100568872,Street Unknown road,50.883426,4.6994583,10.97
3142664549,Street Unknown road,50.8842965,4.699979,20.29
3142664561,Intersection Halfmaartstraat & Unknown road,50.8843433,4.7007176,47.18
3197808784,Intersection Unknown road & Vaartstraat,50.884383,4.7008532,22.65
3205227870,Street Unknown road,50.8843447,4.7009175,27.04
13046749803,Street Unknown road,50.8832215,4.706054,22.35
13046749801,Street Unknown road,50.8831776,4.7059182,44.17
13046749802,Street Unknown road,50.8832225,4.7055312,21.25
13046737599,Street Unknown road,50.8833715,4.7053071,43.35
6457750000,Street Unknown road,50.8823104,4.7065752,35.02
8091008174,Street Unknown road,50.8826294,4.7062616,9.91
3192142849,Street Mathias Van den Gheynlaan,50.8822762,4.7065502,13.9
13461363291,Street Unknown road,50.8825886,4.7050312,20.35
13461363296,Street Unknown road,50.8826271,4.7050768,21.04
3183600172,Street Pierre Joseph Van Benedenstraat,50.8800496,4.7070292,6.56
3183600192,Intersection Lepelstraat & Unknown road,50.8800942,4.7070592,10.23
379710875,Street Unknown road,50.8802538,4.706524,31.93
1137959774,Street Puttegang,50.8799334,4.7059251,28.71
3169089636,Street Diestsestraat,50.8803746,4.705409,23.03
3238529947,Intersection Nerviërsstraat & Unknown road,50.8819532,4.7077434,19.22
3227093520,Intersection Jan-Pieter Minckelersstraat & Unknown road,50.8819603,4.7076441,27.99
13046737594,Street Unknown road,50.883708,4.705489,41.12
3194367309,Street Unknown road,50.8833944,4.7052673,31.57
13461417231,Street Unknown road,50.8840962,4.7051071,38.98
5424227037,Street Unknown road,50.8837407,4.7041002,33.09
3205362906,Street Unknown road,50.8839012,4.7034245,30.06
3219190155,Intersection Sint-Maartenstraat & Unknown road,50.8835425,4.7034052,29.28
3181101272,Street Sint-Maartenstraat,50.8831196,4.7036058,35.42
3144098305,Street Unknown road,50.8838896,4.7032946,14.72
11648986395,Street Unknown road,50.8830969,4.702646,17.65
11648986410,Street Unknown road,50.8828698,4.702951,48.35
83709586,Street Lombaardenstraat,50.8840249,4.7022215,23.33
13104566159,Street Unknown road,50.8839681,4.7021798,24.95
1088295350,Street Unknown road,50.883854,4.7013467,11.58
6457691701,Street Vital Decosterstraat,50.8831542,4.7016521,32.74
2936917484,Street Unknown road,50.8831244,4.6965115,36.91
2938930048,Street Unknown road,50.884204,4.6951064,28.8
2937601255,Street Unknown road,50.8840889,4.6963578,26.56
2937601262,Street Unknown road,50.884141,4.6954305,15.21
2937601261,Street Unknown road,50.8841301,4.695586,49.55
671949530,Intersection Halvestraat & Raoul Claesstraat,50.8833169,4.6972296,37.94
2937416202,Street Unknown road,50.8833733,4.6971722,12.9
2937416093,Street Unknown road,50.8833215,4.6971013,34.32
2937416249,Street Unknown road,50.8836248,4.6962246,28.24
2949357348,Intersection Pereboomstraat & Unknown road,50.8844306,4.693093,31.24
2949356130,Street Unknown road,50.8843689,4.6946177,20.13
2949357386,Street Unknown road,50.8844708,4.6937407,29.17
2949357355,Street Unknown road,50.8844404,4.6928995,28.69
2946477415,Street Unknown road,50.8843623,4.6927919,7.04
2949357361,Intersection Unknown road & Fonteinstraat,50.884456,4.6929681,43.18
13171846164,Street Unknown road,50.8865032,4.6863917,20.41
2977534285,Street Unknown road,50.8871917,4.691614,23.94
2977534034,Intersection 's-Hertogenwijngaard & Unknown road,50.8867057,4.6923449,44.52
2977534082,Street Unknown road,50.8867893,4.6927024,32.97
2977533886,Street Unknown road,50.886589,4.6920365,23.85
2985973559,Street Unknown road,50.8867414,4.6946514,28.65
2977534378,Street Unknown road,50.8877342,4.6918813,37.19
2058453386,Intersection Unknown road & Riddersstraat,50.887143,4.6960903,32.08
2973451985,Intersection Unknown road & Fonteinstraat,50.885998,4.6943087,21.19
2973712854,Intersection Unknown road & La Vignette,50.8858952,4.6940636,29.71
2973712821,Street Unknown road,50.8856342,4.6934074,9.84
2971257355,Street Unknown road,50.8862145,4.6948864,33.3
2973451996,Street Unknown road,50.8860537,4.6935834,6.67
2973778542,Street Unknown road,50.8851976,4.6943451,19.91
2949357460,Street Unknown road,50.8846173,4.6929312,43.88
2973586791,Street Unknown road,50.8850574,4.6955478,11.95
2974150033,Street Unknown road,50.8851675,4.6954682,47.1
12880581674,Street Penitentienenstraat,50.8850318,4.6955616,13.94
12880581673,Street Hamburgpad,50.8847266,4.6953098,34.18
2973586781,Street Unknown road,50.8849678,4.6957337,21.56
2946477449,Street Unknown road,50.8845141,4.6928584,9.75
2946477410,Street Unknown road,50.8843503,4.6927762,10.63
13171846168,Street Oude Rondelaan,50.8864998,4.6862889,20.64
5482706808,Street Ten Wijngaard,50.8865534,4.6859224,48.24
5482707034,Street Wijnpersstraat,50.8869451,4.6851267,10.2
13171846175,Street Unknown road,50.8864939,4.6859219,6.85
13171842158,Street Unknown road,50.8848685,4.6836108,48.02
13171846213,Street Unknown road,50.8847966,4.6837256,23.61
13168284474,Street Unknown road,50.88404,4.6788767,49.2
5766507424,Street Brusselsesteenweg,50.8844668,4.677448,36.7
13168284390,Street Unknown road,50.8844761,4.6778503,36.18
13168284380,Street Unknown road,50.8843272,4.6777637,31.58
13168284394,Street Unknown road,50.8844855,4.6778993,25.2
13168284384,Street Unknown road,50.8843173,4.6777587,32.72
13168284481,Street Unknown road,50.8842977,4.6777894,42.68
13168284397,Street Unknown road,50.8843186,4.6777773,33.43
11241224851,Street Unknown road,50.8842407,4.6778736,25.72
13168284480,Street Unknown road,50.884293,4.6777914,13.83
13168284402,Street Unknown road,50.8841818,4.678407,47.7
1425303068,Street Sellekensstraat,50.8841058,4.6778623,38.14
13168284476,Street Unknown road,50.8841712,4.6783542,23.67
13168284355,Street Unknown road,50.8844648,4.6782068,48.82
369662291,Street Unknown road,50.8847159,4.6791204,22.54
1425317506,Street Unknown road,50.8845718,4.6793844,27.72
369662300,Street Unknown road,50.8852957,4.6804552,48.3
13168284365,Street Unknown road,50.8846733,4.6787481,15.58
369661404,Street Unknown road,50.8847851,4.6789029,31.18
1722066927,Street Unknown road,50.8848283,4.6786542,17.6
1036105766,Intersection Groeneweg & Unknown road,50.8762762,4.6624746,28.41
3350541570,Street Vogelzang,50.8753511,4.6639845,30.87
12926212528,Street Unknown road,50.872832,4.6590708,9.28
12926212546,Street Unknown road,50.8736406,4.6589454,36.07
11328064029,Street Unknown road,50.8720767,4.6565938,27.85
10846817180,Street Unknown road,50.8727241,4.6558177,6.77
701845485,Street Bertemstraat,50.8693445,4.6533266,14.99
3319773271,Street Unknown road,50.868986,4.653166,18.97
181298402,Street Bremstraat,50.8710301,4.6509345,23.85
13159559991,Street Unknown road,50.8700032,4.6507491,48.52
13159559972,Street Unknown road,50.8701353,4.6513335,45.34
13131902964,Intersection Buurtweg 37 & Unknown road,50.869995,4.6511553,44.29
1151738543,Street Tervuursesteenweg,50.8698815,4.6503822,21.15
181310501,Street Mijlboomweg,50.8719011,4.6545474,12.56
13131902960,Street Unknown road,50.8701601,4.6515408,27.62
13131829920,Street Unknown road,50.8719403,4.6630786,11.57
7615643176,Street Unknown road,50.8760919,4.6678612,9.63
5499796753,Intersection Rotonde Vogelzang & Unknown road,50.8762639,4.6679467,25.43
13062366194,Street Unknown road,50.8760309,4.6686222,28.83
13062366188,Street Unknown road,50.8759027,4.6682835,37.47
5956784409,Street Unknown road,50.87589,4.6680638,20.04
13192188973,Street Unknown road,50.8760684,4.667908,6.89
1439572505,Street Terbankstraat,50.8762116,4.6688895,5.05
12867222188,Street Unknown road,50.8745548,4.6677619,39.01
12867222183,Street Unknown road,50.8745295,4.6678072,41.85
6503739661,Street Unknown road,50.8766344,4.6683308,20.82
6914816065,Street Rotonde Vogelzang,50.87657,4.6680775,34.62
6398961935,Street Unknown road,50.8770001,4.6691769,8.23
6398961937,Street Unknown road,50.8770682,4.6692408,5.01
7543898647,Street Unknown road,50.877044,4.6691057,17.72
10253870093,Street Unknown road,50.8767123,4.6680263,24.93
6383770852,Street Unknown road,50.8774499,4.6696319,21.33
6398961931,Street Unknown road,50.8774342,4.6696364,37.63
6398961930,Street Unknown road,50.8774645,4.669634,8.86
12066028667,Street Unknown road,50.8775718,4.6695795,34.95
